date,dh15t10y,dh15t2y,dusgg10yr,dusgg2yr,dvix,expcttg,expcttg_ttdm,gmxn02yr,gmxn02yr_ttdm,gmxn02yr_ttwd,gmxn05yr,gmxn05yr_ttdm,gmxn05yr_ttwd,gmxn10yr,gmxn10yr_ttdm,gmxn10yr_ttwd,gmxn30yr,gmxn30yr_ttdm,gmxn30yr_ttwd,iclmsurp,idx04,idx11,levelwti,melhsfx,merhs,mpsw28t,mpsw28t_ttdm,mpsw28t_ttwd,mpswc,mpswc_ttdm,mpswc_ttwd,mxibtiie,mxibtiiecmp,mxonbr,nfpaysurp,regular,svyshkav,trmsprd10_1,trmsprd10_2,unempsurp,usdmxn,usdmxn_ttdm,usdmxn_ttwd,usjobsday,p0gmxn02yr,p0gmxn05yr,p0gmxn10yr,p0gmxn30yr,p0usdmxn,p1gmxn02yr,p1gmxn05yr,p1gmxn10yr,p1gmxn30yr,p1usdmxn,p2gmxn02yr,p2gmxn05yr,p2gmxn10yr,p2gmxn30yr,p2usdmxn,p3gmxn02yr,p3gmxn05yr,p3gmxn10yr,p3gmxn30yr,p3usdmxn,p4gmxn02yr,p4gmxn05yr,p4gmxn10yr,p4gmxn30yr,p4usdmxn,p5gmxn02yr,p5gmxn05yr,p5gmxn10yr,p5gmxn30yr,p5usdmxn,p6gmxn02yr,p6gmxn05yr,p6gmxn10yr,p6gmxn30yr,p6usdmxn,p7gmxn02yr,p7gmxn05yr,p7gmxn10yr,p7gmxn30yr,p7usdmxn,p8gmxn02yr,p8gmxn05yr,p8gmxn10yr,p8gmxn30yr,p8usdmxn,p9gmxn02yr,p9gmxn05yr,p9gmxn10yr,p9gmxn30yr,p9usdmxn,p10gmxn02yr,p10gmxn05yr,p10gmxn10yr,p10gmxn30yr,p10usdmxn
27-Apr-12,-2,0,-.35,0,.08,-9,-12,,13.3,,,7.4,,,5.2,,,4.4,,0,1,1,104.93,-83.48292,3,2.25,2.25,2.25,9,12,9,2.25,2.25,0,0,1,5,,,0,-73.59218,-157.0751,-62.902433,,13.3,7.4,5.2,4.4,-157.0751,13.8,7.8,3.5,4.2,-122.51068,11.9,7.5,4.1,3.7,-196.94534,10.2,-1.7,-5.1,-3.3,-180.23612,10.9,-3.4,-9.7,-5.7,-127.89149,13.8,-2.8,-10.3,-6.8,-3.8722757,13.5,-3,-10,-6.1,-7.5181407,17.7,-.6,-6.1,-1.7,146.34555,19.8,1.3,-2,4.6,244.60961,21.6,3.5,.5,7.8,255.49314,22.6,5.3,1.8,9,300.16161
8-Jun-12,-1,1,-.35,.01,-.49,-1,-1,,.8,,,2.5,,,-.9,,,-2,,0,1,1,84.1,-91.69221,-8.88e-14,-.4,-.4,-.4,1,1,1.5,-1.4,-1.4,0,0,1,0,,,0,-13.064194,-104.7564,-23.642435,,.8,2.5,-.9,-2,-104.7564,.5,-3.2,-8.3,-3.3,18.606771,1,-2.7,-5.7,.1,-64.968404,1.6,0,-1.7,1.1,-20.920659,.5,0,-3.6,-2.2,-119.78075,-1.4,-4.6,-9.4,-6.9,-105.61843,-2,-7.7,-16.2,-13.6,-171.64049,-1.2,-14.4,-27,-24.3,-276.17385,-2.8,-16.7,-32.8,-31.7,-258.21358,-2.8,-18.3,-44.1,-39.3,-102.67346,-2.1,-15.9,-44.7,-40.1,-147.08359
20-Jul-12,-5,0,-5.1,-1.23,.82,-1,-1,,-2.1,,,-9.8,,,-9.6,,,-10.4,,0,1,1,91.44,111.5725,0,.75,.75,.75,1,1,1,.44,.44,0,0,1,0,,,0,-7.9088006,103.66373,6.395185,,-2.1,-9.8,-9.6,-10.4,103.66373,-2,-7.5,-4.4,-3.3,271.16487,.2,-3.4,3.9,2.2,360.04067,.2,-1,7.6,4.5,277.05082,1.2,3.9,12.2,8.8,142.35543,2.9,9.4,21.3,21.7,11.411946,3.1,7.9,14.4,21.9,30.729645,3.8,6.9,12.5,25.1,79.011306,2.7,5.1,9.9,19.5,120.7125,2.5,-2.9,9.8,17.4,98.198984,3.2,1.1,17.6,21.8,-67.756746
7-Sep-12,-1,-2,-1.03,-.79,-1.22,-1.5,-1.5,,1.7,,,-.5,,,-.4,,,.9,,0,1,1,96.42,-45.30236,8.88e-14,1,1,1,1.5,1.5,1.5,.25,.25,0,-39,1,0,,,-.2,-12.691968,-57.994332,5.080284,1,1.7,-.5,-.4,.9,-57.994332,2.1,-3.4,2.4,6.5,21.49905,2.4,-1.5,6.8,13.8,-52.911192,4.5,.4,12.6,20,-32.22023,1.1,1.4,11.4,18.8,-185.45175,-1,2.4,13.2,25.9,-264.96242,-3.9,.6,10.4,20.8,-220.7031,-6.1,-1.9,8.4,17.6,-201.22524,-6.4,-4.1,6.2,15.2,-152.50151,-5.4,-2.8,2.8,8.7,-151.64609,-2.1,-2.2,-2.5,.4,-152.65705
26-Oct-12,-8,-1,-7.82,-1.38,-.31,-2,-2.5,,5.4,,,1.4,,,.9,,,-2.2,,0,1,1,86.28,13.67085,.5,.13,.13,.13,2,2.5,2,.5,.5,0,0,1,-1,,,0,-28.671485,-15.000637,-11.384266,,5.4,1.4,.9,-2.2,-15.000637,9,6,3.5,-2.1,49.228321,13.4,8.7,6.2,-.2,50.222657,12.4,5.8,-.1,-4.6,65.66042,12.7,6.1,1.2,-.1,-1.9219016,16.6,6.5,1.7,.9,21.116575,13.2,10,3.9,3.5,24.567773,15.1,13.2,5.7,6.5,-37.350977,13.9,9.3,-.9,2.7,47.468868,11.5,-.5,-10.1,-1.2,129.22326,10.4,-4.4,-15,-7.8,145.82757
30-Nov-12,0,0,.09,-.78,.81,1.5,.5,,-4.2,,,-4.2,,,-5.2,,,-9.3,,0,1,1,88.91,11.56664,1,-.13,-.13,-.13,-1.5,-.5,-1.5,-.13,-.13,0,0,1,-1,,,0,3.7149115,15.281554,-1.7017327,,-4.2,-4.2,-5.2,-9.3,15.281554,-5.2,-10,-11.7,-13.7,38.775724,-3.4,-9.7,-14.8,-22.5,-.69517126,-4.5,-6.9,-11.3,-19.7,-14.840812,-6.6,-8.8,-14.7,-18.7,-59.418157,-7.9,-9.7,-15.1,-15.5,-74.736562,-9.8,-8.9,-12.7,-12.7,-107.08328,-8.6,-9,-11.8,-12.1,-166.27915,-5.1,-8.7,-11.9,-10.9,-159.05666,-8,-8.9,-11.4,-12.5,-112.15913,-11.3,-10.6,-12.1,-15.7,-159.2921
18-Jan-13,-2,-2,-3.78,-1.13,-1.11,3.5,4,-1.4,-3.6,-1.4,,-9.2,,-2.9,-11.2,-3.5,-3.5,-13.2,-3.5,0,1,1,95.56,35.66467,-.5,-1.38,-1.38,-1.38,-3.5,-4,-4,-1.38,-1.38,0,0,1,0,-1.4,-1.5,0,24.061114,59.725788,41.891595,,-3.6,-9.2,-11.2,-13.2,59.725788,-11.5,-16.8,-22,-24.4,89.612926,-8.1,-13.7,-17.7,-24.5,25.946115,-12,-17.7,-21.5,-35.2,83.469306,-11,-17.6,-22.1,-36.7,38.933541,-13.1,-17.5,-17.6,-28.1,94.572325,-17.5,-20.2,-15.6,-25.1,142.0735,-17.8,-25.3,-17.5,-28,105.5058,-18.8,-26.3,-17.9,-26.6,105.97748,-19.6,-27.5,-18.4,-24.6,96.460974,-24.4,-36.1,-24.8,-26.9,15.480555
8-Mar-13,6,2,4.62,0,-.47,-33,-28.8,-3.6,-1.3,-3.6,,1.8,,.9,3.5,-.5,1.6,9.8,2.6,0,1,1,91.95,-71.77042,-4.2,-41,-41,-41,-17,-21.2,-17,-41,-41,-50,84,1,-36,6.8,4.5,-.1,-31.276984,-103.0474,-32.232035,1,-1.3,1.8,3.5,9.8,-103.0474,-1.8,1.5,3.7,5.2,-172.73908,-6.5,-5,-5.6,-11.2,-248.86421,-7.6,-6.4,-8.2,-15.6,-259.07424,-9.9,-5.7,-3.9,-9.6,-266.23551,-7.8,-3.4,1.3,-2.7,-257.62651,-10.1,-3.3,2.4,.5,-272.99918,-13.3,-4,1,-3.5,-253.76694,-14.2,-2.1,1.1,-3.2,-327.19285,-13.9,-.4,1.1,-1.4,-261.40712,-11.7,1.4,2.2,2.1,-324.68264
26-Apr-13,-4,-1,-4.47,-1.37,-.01,-2,.7,1.1,.4,1.3,,.6,,4.1,-3.1,4.6,3.6,-1.9,5.2,0,1,1,93,-13.9912,-2.7,.75,.75,.75,2,-.7,2.5,.75,.75,0,0,1,0,4.9,3,0,-5.1762175,-19.167416,-21.219382,,.4,.6,-3.1,-1.9,-19.167416,4.7,4,1,-1.3,32.082737,-7.5,-1.7,-3.6,-4.3,-27.734703,-1.4,-1.8,-3.4,-4.4,25.85476,-9.5,-4.3,-6,-5.3,4.0262446,.2,1.3,1.8,4.8,-78.133455,-.8,2.8,4.5,7.4,-48.689559,-6.7,-1.8,1.2,5.5,-113.73057,-5.5,-10.7,-5.3,2.6,-157.88407,-13.4,-17.7,-9.6,3.1,-141.28281,-14.8,-8.4,1.5,15.8,-68.281604
7-Jun-13,9,2,9.49,1.41,-1.49,-1,-.2,-2.2,-2.9,-1.8,,2.8,,.1,5.1,-.2,-.4,12.6,-.3,0,1,1,96.03,12.93834,-.8,.25,.25,.25,1,.2,-1,.25,.25,0,5,1,0,.6,2.3,.1,-43.365952,-30.427613,-58.754992,1,-2.9,2.8,5.1,12.6,-30.427613,0,24.3,22.4,33,86.241285,.7,24.8,18,22.7,21.922391,-2.3,20.2,8.4,21.9,99.086502,-10.2,4.9,-6,11.6,-138.88675,-14.3,-2.1,-13,.4,-71.404521,-12.9,1,-5.8,7.9,25.117018,-10,9.4,11,19.7,71.286013,-8.9,18.2,19.7,25.3,338.85411,10.1,57.5,60.5,69.9,429.86802,14.6,60.1,71.4,80,383.90092
12-Jul-13,1,3,1,.99,-.17,0,.4,.3,-.3,-.3,,-6.5,,-.7,-.4,-1,.2,1.1,.9,0,1,1,105.95,30.89789,-.4,.07,.07,.07,0,-.4,1.6,.07,.07,0,0,1,0,-.7,-1,0,-22.545989,8.3519044,-33.93867,,-.3,-6.5,-.4,1.1,8.3519044,-.2,-9.2,-2.5,-4.3,-109.05644,-1.2,-9.8,-3.5,-13.5,-141.7928,-1.6,-17,-9.3,-18.5,-274.38236,-3.6,-15.1,-1.9,-10.5,-240.88981,-4.3,-21.5,.1,-9,-215.9635,-4,-30,-5.2,-10,-241.28978,-7,-36.3,-9.3,-14.6,-245.93056,-10.5,-30.8,2.2,3.8,-143.69385,-12.3,-27.2,9.4,11,-159.31198,-10.6,-26.9,10.4,12.5,-108.81962
6-Sep-13,-4,-6,-5.95,-6.32,.08,1.5,.7,-17.2,-22.5,-15.9,,-25.4,,-12.3,-19.3,-11.9,-8.3,-15.7,-7.2,0,1,1,110.53,-152.9995,.8,-25.05,-25.05,-25.05,-26.5,-25.7,-26.5,-25.05,-25.05,-25,-8,1,-24,-2.3,4.9,-.1,-14.646376,-167.64587,-8.6005935,1,-22.5,-25.4,-19.3,-15.7,-167.64587,-26.4,-37,-22.4,-17.1,-215.22604,-29.3,-44.5,-21.8,-17.3,-227.44304,-33.7,-48.4,-24.7,-16.2,-255.52231,-37,-60.7,-32.8,-21.2,-249.39476,-41.6,-69.5,-42.2,-30.4,-262.80365,-32.4,-69.1,-41.7,-30.4,-348.66224,-37.9,-69,-43.4,-32,-355.77957,-45.9,-81.3,-58.5,-47.7,-560.78264,-52.6,-92,-71.9,-65,-526.79462,-48,-91.8,-70.3,-64.4,-405.35433
25-Oct-13,0,-1,-1.09,-.39,-.11,-29.5,-24,3.1,7.7,1.7,,7.6,,-1,-1.8,-2.7,.5,-7.1,-4.6,0,1,1,97.85,25.18037,-5.5,-17.97,-17.97,-17.97,4.5,-1,5,-17.95,-17.95,-25,0,1,1,-3.1,-4.1,0,-91.491096,-66.310726,-113.52934,,7.7,7.6,-1.8,-7.1,-66.310726,8.6,18.8,6.7,1.1,-70.037782,10.1,27.8,20.5,14.7,-37.163419,10.3,30.2,21.7,23.7,-24.70872,10.6,34.6,30.2,30.5,42.1724,11.3,37.4,32.9,29,71.465102,10.3,35.5,28.7,25.4,22.10882,11.3,41.4,42.3,36.6,149.71921,11.2,40,42.8,37.3,157.69324,9.1,32.5,38.4,36.9,196.40966,12.1,35.1,52,52.1,153.97281
6-Dec-13,0,0,-1.64,.02,-1.29,0,0,2.8,-3,2,,-6,,-1.1,-9,-2.3,-.5,-12.1,-2.3,0,1,1,97.65,-98.05816,0,.31,.31,.31,0,0,0,.31,.31,0,23,1,-4.441e-14,-.7,-3.9,-.2,-23.762876,-121.82104,-32.540415,1,-3,-6,-9,-12.1,-121.82104,-3,-2.4,-9.6,-12.9,-180.91984,.7,-2,-8.6,-18,-171.82289,1.8,1.5,1.4,-12.5,-38.576102,3,1.9,2.9,-11.6,-95.9494,2.4,-4.6,-4.4,-17.7,-159.62885,-2.8,-3.8,-2.1,-13.9,-122.28502,-2.2,-3.4,-3,-18.6,-103.20215,-.3,-6.5,-4.2,-22.2,-162.96714,-2.2,-4.5,-4.8,-28.3,-95.332387,-1.5,.5,-15,-36.8,-85.773557
31-Jan-14,-5,-2,-5.09,-1.59,1.12,0,2,-1.9,-3.1,-2.1,,-1.2,,-4.4,-.5,-3,-3.8,-.8,-4.1,0,1,1,97.49,-22.62717,-2,-.56,-.56,-.56,0,-2,0,-.56,-.56,0,0,1,-4.441e-14,-4.2,-2.5,0,16.714551,-5.9126206,7.615976,,-3.1,-1.2,-.5,-.8,-5.9126206,-3.8,-.7,3.3,-.7,126.54162,-4.6,-2.8,3.6,6,-31.924727,-7,-11.4,-7.4,-8.5,-60.940104,-8.2,-15.2,-12.9,-14.1,-67.56681,-12.1,-21.2,-23.6,-21.9,-62.29521,-10.5,-21.9,-24.6,-20.8,-29.222917,-9.4,-19.5,-25.6,-21.6,-57.553144,-6.5,-17.9,-22.8,-19,-30.723832,-8.8,-21.3,-28.1,-21.7,-79.023292,-9.5,-22.8,-28,-24.6,-92.909248
21-Mar-14,-4,0,-2.9,.48,.48,0,-.5,-2.2,-2.5,-.8,,-7.3,,-2.2,-3.9,-1.3,-3.5,-7.1,-2.6,0,1,1,99.46,-5.936178,.5,.5,.5,.5,0,.5,0,.5,.5,0,0,1,-4.441e-14,-5,0,0,-15.655906,-21.592084,-11.563797,,-2.5,-7.3,-3.9,-7.1,-21.592084,-4.5,-7.2,-5.7,-9.9,-62.032592,-4.6,-8.9,-8.7,-8.9,-110.79332,-5.5,-8.8,-13.8,-13.7,-99.742378,-5.6,-12,-18.9,-22,-135.37781,-4.7,-12.7,-15.2,-20,-141.95409,-6.6,-16,-13.7,-18,-153.4347,-7,-16,-12.4,-12.1,-158.79684,-7,-13.1,-6.1,-3.4,-129.49341,-6.3,-9.6,-5.1,-4.5,-108.88712,-8.2,-15.3,-11.4,-7.5,-194.95131
25-Apr-14,-2,0,-1.82,-.78,.74,-2,-.5,.7,1.5,1.4,,1.8,,1.7,1.3,2,2.5,4.6,2.7,0,1,1,100.6,36.51105,-1.5,1.3,1.3,1.3,2,.5,2,1.3,1.3,0,0,1,-4.441e-14,1.3,1,0,-8.9103148,27.600737,-3.4262612,,1.5,1.8,1.3,4.6,27.600737,4.7,4.9,4.2,8.3,19.221827,7.2,3.5,2.7,9,3.5878274,6.6,.9,.5,5.1,-13.905445,8.3,1.3,.7,6.3,-41.697809,5.9,-1.4,-4.6,-1.4,-63.111504,4.6,-1.1,-7.7,-2.1,-30.58691,6.5,-4.4,-12.3,-6.5,-53.895692,4.5,-4.9,-16.3,-11.5,-101.98806,.8,-12,-29.6,-28.2,-115.26377,2,-7.7,-25.1,-20.4,-114.80036
6-Jun-14,1,1,.45,1.98,-.95,-4.2,-4.2,-37.7,-32.6,-37.9,,-41.1,,-25.8,-34.8,-26.4,-19.8,-28.1,-18,0,1,1,102.66,14.79607,0,-48.35,-48.35,-48.35,-45.8,-45.8,-45.8,-48.35,-48.35,-50,-3,1,-50,-7.8,11.9,-.05,33.816777,48.612849,39.482121,1,-32.6,-41.1,-34.8,-28.1,48.612849,-42.9,-35.4,-29.2,-25.3,126.42706,-40.1,-29.9,-24.1,-25.1,117.67432,-38.8,-29.4,-26.7,-26.7,109.60581,-44.2,-30.9,-28.5,-29.6,86.13171,-43.6,-27,-24.8,-28.2,114.83188,-43.7,-23.2,-21.9,-25,137.16556,-41.7,-16.1,-13,-18.2,191.52453,-44.7,-17.1,-15.6,-20.6,86.902227,-41.9,-17.6,-21.1,-23.8,121.97487,-42.7,-19.9,-24.5,-26.8,96.22078
11-Jul-14,-2,2,-1.99,-.62,-.51,-1.37,-.8,1.8,-1.2,.5,,-1.2,,-.1,-.8,.9,.3,.4,.6,0,1,1,100.83,16.39117,-.57,1.34,1.34,1.34,1.37,.8,.37,1.34,1.34,0,0,1,0,.2,-1.9,0,-13.081755,3.3094107,-12.082083,,-1.2,-1.2,-.8,.4,3.3094107,-.4,.9,1.8,3,-30.37454,-1.7,-.2,.4,1.5,-34.158543,-2.8,-2.2,.7,.4,-57.35718,-2.5,-3.4,-5.3,-3.2,5.6945857,-1.6,-1.9,-4.1,-1.8,-33.540648,-.5,-2.8,-5.9,-3.5,-15.25283,-2.4,-3.3,-7.4,-5.5,-36.475986,-3.8,-4,-8.8,-7.7,-44.745911,-2.7,-2.1,-6.6,-3,-23.428058,-6.3,-2.6,-6.4,-5.1,-34.621988
5-Sep-14,1,-2,.9,-2.38,-.55,-4,-4,6.4,1.8,5.1,,2.1,,3.1,-1.6,3.8,2.2,-1.1,2.2,0,1,1,93.29,-90.13931,0,.99,.99,.99,4,4,5,.99,.99,0,-78,1,0,-1.9,-3.3,0,.993842,-89.145464,8.178084,1,1.8,2.1,-1.6,-1.1,-89.145464,12,7.8,3.8,3.7,-8.9778223,12.1,14.4,10.9,10.3,40.679463,15.1,15.3,9.5,8.3,33.026759,15.5,14.3,10.9,10.2,62.317779,15.5,21.6,17.4,17.5,82.778105,26.5,28.5,19.7,20.8,65.7937,26.1,27.6,19.9,20.9,7.6780105,26.1,25.1,14.7,15.8,72.666423,26.1,28.3,16.9,15.3,66.095897,26.1,29.4,15,12.9,46.28268
31-Oct-14,3,2,2.95,2.21,-.49,-1.5,-1.5,1.6,1.1,2.9,,2.4,,2.1,1.6,.9,1.7,2.4,1.5,0,1,1,80.54,34.8277,0,.4,.4,.4,1.5,1.5,1.5,-.1,-.1,0,0,1,1,.7,.5,0,-5.5592413,29.268459,-4.3738857,,1.1,2.4,1.6,2.4,29.268459,6.5,9.8,4.2,6.3,122.59115,10,7.5,2.2,4.7,84.082978,8.2,8.3,4.7,6.7,98.605381,8.9,5.6,5.7,6.2,143.95327,10.7,.1,3.1,1.7,73.454258,4.6,3,7,6.3,124.28123,7.5,5.4,11.1,11,120.53328,6.6,5.4,9.1,9,85.410774,7.5,5.4,5.8,6.2,120.01874,8.1,5.4,5.1,2.6,68.726755
5-Dec-14,6,10,7.24,10.37,-.56,0,-2,1.4,5,2.5,-.3,12.9,.8,.7,10.4,1.2,.2,8.9,-1.5,0,1,1,65.84,138.6728,2,1.25,1.25,1.25,0,2,0,1.25,1.25,0,96,1,2,-4.44e-14,-.7,0,3.5684923,142.24133,16.948563,1,5,12.9,10.4,8.9,142.24133,9.1,21.7,16.9,12.3,158.1767,8.3,20.1,15.1,10.2,186.01998,8.9,21.4,18.3,13.5,281.1142,8.9,21,19.2,10.6,429.25698,10.2,21.6,18.9,11,419.23653,11.2,23.6,23.2,15.1,418.35587,18.1,30.1,27.4,17.5,412.52805,14,20.8,16.8,2.5,283.0371,11,18,7.5,-14.2,294.01805,9.5,13,-2.9,-28.8,307.04227
29-Jan-15,4,1,3.05,5.04,-1.68,-3.5,-4,10.7,8.2,19.1,9.4,7.7,10.9,6,4.5,9.4,7.3,5.9,10.3,-35,1,1,44.53,26.46847,.5,-1.75,-1.75,-1.75,3.5,4,4,-1.75,.75,0,0,1,1,-2.5,-4.7,0,1.1465067,27.614978,-2.3613787,1,8.2,7.7,4.5,5.9,27.614978,6.7,8.7,4.3,5,149.87903,-2.8,10.9,1.8,5,76.565606,14.1,23.8,17.4,22.6,-68.826954,17.4,27.8,17.9,20.3,93.769449,13.5,31.1,21.9,24,22.814908,25.5,48.3,41.9,38.6,63.643273,35.6,51.9,44.1,39.9,54.277611,44.8,55.9,49.1,48.9,135.31277,48.7,57.6,53.3,52.8,213.57372,47.5,52.3,46.9,47.1,109.46899
26-Mar-15,8,2,6.44,.79,.36,.5,1,.6,3.9,-.1,2.5,4.2,-.4,3.1,7.6,1.7,2.6,8.1,1.3,-9,1,1,51.43,67.17429,-.5,.25,.25,.25,-.5,-1,-1.75,.25,-.5,0,0,1,0,2.2,2.5,0,36.511358,103.68565,40.417994,1,3.9,4.2,7.6,8.1,103.68565,3.4,6.2,12,9.8,165.76556,6.9,12.8,19.8,15.2,183.01095,5.8,8,14.2,10.1,182.94544,1.1,1.2,9.6,5.9,109.82522,3,1.8,10.1,5.7,13.202907,-.4,2.4,9.3,6.3,-107.06482,-6.1,-7.4,.2,-3.5,-45.141369,-8.1,-11.6,-6.4,-7.2,-36.029812,-11.8,-13.2,-9.6,-8.3,-53.187878,-8.1,-8.1,-5.4,2.7,67.961879
30-Apr-15,-1,2,-.71,1,1.16,.5,-.5,-2.2,6,5.5,1.8,4.7,-.5,-1.6,5.3,-.7,1,3,0,-27,1,1,59.63,70.55491,1,.87,.87,.87,-.5,.5,-1,.87,0,0,0,1,0,-2.1,.6,0,9.2388376,79.793746,-5.6592913,1,6,4.7,5.3,3,79.793746,7.9,5.2,5.3,3.2,203.77365,10.3,12.6,15.6,13.1,147.38021,15.4,17.4,21.7,21.2,73.994207,21.1,20,26.3,28.2,86.631575,17.4,11.7,18.8,22.6,58.207649,10,1.8,6.1,13.5,-70.973928,13.8,7.7,12.9,20.1,87.803305,14.2,13.1,17.6,22.9,71.386577,12.1,11.8,20.1,25.3,24.201573,10.4,5.3,14.3,20.9,-82.156836
4-Jun-15,-7,-3,-5.72,-1.18,1.05,0,1,.1,-1.9,.5,3.1,-1.9,.1,1.2,.6,.2,-1.3,.1,0,-4,1,1,58,19.18342,-1,1,1,1,0,-1,0,1,.05,0,0,1,0,1.2,1.1,0,-7.0117433,12.17168,-11.767468,1,-1.9,-1.9,.6,.1,12.17168,4.1,12.5,16,11.7,123.66512,4.1,2.5,12,5.9,71.401356,.4,-.2,11.8,5,40.00134,-1.3,2.4,13.9,5.2,-51.361181,-1.7,-4.1,6.2,-3.4,-109.63061,-2.7,-3.2,7.1,-1.5,-74.511366,-1.8,-4.9,5.2,-.4,-52.980599,2,-4.3,3.9,.7,-82.759807,2.1,-7.6,2.9,-.3,-171.19098,-1.4,-14.7,-2,-4.4,-113.99661
30-Jul-15,-1,2,-2.7,2.37,-.37,1.3,-.5,2.2,3.2,-1.1,-1.7,-.6,-3.3,-1.7,-.3,-1.4,-2.5,-5.4,-1,-5,1,1,48.52,70.47906,1.8,-.25,-.25,-.25,-1.3,.5,-2.5,.87,.28,0,0,1,0,5.3,-3.9,0,-84.423276,-13.944219,-90.375589,1,3.2,-.6,-.3,-5.4,-13.944219,-1.5,-3.9,-3.4,-8.3,-112.16409,-5.6,-7.8,-6.2,-11.9,-71.152754,-1.4,-2.4,-1.7,-8.9,5.2164042,3.1,2,2.2,-5.8,51.248095,3.7,.8,-1.3,-6.1,21.094337,6.1,-1.8,-5.1,-10.5,-81.977777,2.7,.8,-1.4,-7.4,-81.111344,1.3,-2.8,-5.2,-10.1,14.966849,4.6,-5.7,-8.8,-14.2,-7.3689708,6.1,-2.6,-6.5,-12,67.540956
21-Sep-15,7,3,6.76,2.85,-2.14,2.5,1,.1,-.7,.6,-.1,.8,0,-.4,2.8,-.3,-1.2,3.1,-.2,0,1,1,46.68,-14.72023,1.5,.43,.43,.43,-2.5,-1,-1.5,.43,-.11,0,0,1,0,-.3,-.5,0,20.783615,6.0633896,-5.0348545,,-.7,.8,2.8,3.1,6.0633896,-4.2,-1.3,.8,2.3,138.77309,-1.9,1,4.5,9.3,275.58829,-.5,1.6,4.9,9.5,129.52985,.7,4.5,8.3,14,190.16582,-.1,4.3,10.2,15.7,247.27325,.2,1.9,7.8,13.5,220.9339,-1.4,.1,5.6,11.4,158.12066,-1.7,-.2,2.9,9.1,161.19389,-6.6,-7.2,-4.2,1.3,63.751484,-8.9,-7.9,-4,.9,84.733347
29-Oct-15,9,2,7.16,2.07,.28,.8,0,.4,4.7,0,.3,6.8,.5,-.7,7.4,-.6,.3,3.5,-.5,-2.5,1,1,46.06,-17.99258,.8,.25,.25,.25,-.8,0,-1.75,0,.25,0,0,1,0,-.4,-1.1,0,12.762475,-5.2301099,17.695391,1,4.7,6.8,7.4,3.5,-5.2301099,5.1,9.6,9.8,4,-82.496719,7.8,9.6,10.3,4.4,-119.16527,5.7,12.3,12.7,7.6,-145.59646,8.2,15.2,14.1,9.1,-61.914476,9.4,15.1,13.1,8.5,-20.394849,12,19.8,17.5,11.1,100.87898,14.5,26.3,21.8,15.7,80.569809,13.2,26.6,20.8,14.3,68.758431,13.3,28.8,22.7,16.7,55.080377,12.4,27.5,22.7,16.3,59.323173
17-Dec-15,-6,-2,-7.26,-1.81,1.08,25,25.5,-.5,-1.1,-.2,-2.4,-2.5,-2,-1.8,-6.4,-1.5,-3.8,-7.2,-4.1,-2,1,1,34.95,80.13325,-.5,4.75,4.75,4.75,0,-.5,-.5,4.25,4.65,25,0,1,5,-2.3,-1.3,0,-41.874532,38.258719,-63.570241,1,-1.1,-2.5,-6.4,-7.2,38.258719,2.7,-4,-9.3,-9.7,90.911049,-2.8,-4,-10.7,-12.7,104.38056,-2.5,.5,-5.3,-8.7,121.78822,-.9,2.8,-2.5,-6.5,139.92048,-.5,5.8,-1,-6.3,154.01999,-16.7,7.8,-1,-5,149.72842,-5.3,4.6,-4.2,-7.9,151.29447,4.5,10,2.5,.9,157.73013,3,11.4,3,.1,232.22074,2.2,9.5,-.6,-3.4,131.20715
4-Feb-16,-1,-2,-4.66,-2.39,.19,.5,-1.43,0,0,0,1.4,-.8,1,3.5,2.1,2.2,.8,.9,.4,5,1,1,31.72,34.72188,1.93,.12,.12,.12,-.5,1.43,-.5,.12,.16,0,0,1,0,3.6,3.5,0,25.96318,60.685058,17.59948,1,0,-.8,2.1,.9,60.685058,-3.6,2.6,8,5.3,147.28644,-7,6.6,10.6,10.2,272.21059,5,8.8,14.5,13.7,341.64771,3.1,5.3,8,8.7,414.35565,5.8,10,12.3,14.5,524.05499,9,7.1,10.1,11.6,398.29097,10.2,4.3,6.8,7.2,357.69738,8.2,6.6,9.6,8,385.16642,33,18.8,9.2,2,106.91132,42.9,28.4,9.1,-8,69.1604
18-Mar-16,-3,-3,-2.26,-2.8,-.42,1.5,0,1,.2,1.1,.2,-2.7,.2,.4,1.4,1.7,1,-1.2,.8,0,1,1,39.44,36.18096,1.5,.12,.12,.12,-1.5,0,-1,.12,0,0,0,1,0,.5,-.6,0,6.570151,42.751112,-2.7656301,,.2,-2.7,1.4,-1.2,42.751112,-9.3,-9.5,1.4,-1.2,53.209381,7.6,-.4,9.7,2.9,8.1956337,6.6,2,10.2,7.6,154.80735,7,2.3,12.1,9.5,166.62567,-4.1,-1.3,10.5,6.8,125.88454,6.1,-1.4,8.4,5.2,66.123458,.3,-2.6,6.8,3.3,14.712715,-1.8,-11.7,-2.2,-5.7,-50.533955,-1.1,-11.6,-2.6,-3.9,-23.238214,2.1,-13,-1,-2.9,11.483542
